V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,SUBJID
-0.0866999998688698,-0.0131999999284744,-0.00620000017806888,0.00460000010207295,0.00540000014007092,1,1,2,-0.04170823097229,-0.0128298364579678,0.012914564460516002,0.0222867652773857,0.00712413666769862,-0.031774815171957,-0.0108169168233871,0.01550108846277,-0.0583424903452396,-0.0603625923395157,GTEX-1117F
0.0138999996706843,-0.009700000286102291,0.00669999979436398,-0.0143999997526407,0.0296000000089407,1,1,2,0.0654503330588341,0.0275684799998999,-0.0223670154809952,0.0371398702263832,0.0302247423678637,0.0276333317160606,-0.0395625196397305,0.026063296943903,0.0748384371399879,0.0821649208664894,GTEX-1122O
-0.0240000002086163,0.289700001478195,0.0132999997586012,0.111100003123283,0.0262000001966953,1,1,1,-0.0286473110318184,-0.0874035283923149,-0.0585421957075596,-0.000719970616046339,0.0128403073176742,0.009527647867798807,0.0500061996281147,-0.12061932682991,-0.0506772585213184,-0.115496516227722,GTEX-117YX
0.0141000002622604,-0.0082999998703599,0.00260000000707805,0.0149999996647239,0.02280000038445,1,1,2,0.0588273145258427,-0.0293004550039768,-0.00401624105870724,0.0212013740092516,0.0163697563111782,-0.0428744368255138,-0.00197206344455481,0.0440688878297806,0.0149937923997641,0.0618923455476761,GTEX-11DXX
-0.0898000001907349,-0.0120000001043081,0.00669999979436398,0.00279999990016222,0.014299999922513996,0,1,1,0.00203860411420465,0.00935456994920969,-0.0566947534680367,-0.0644405707716942,0.00790674146264791,0.0791401788592339,0.0752574726939201,0.0282468292862177,0.0116467988118529,0.0532207898795605,GTEX-11DXZ
-0.0940999984741211,-0.0131000000983477,0.00340000004507601,0.007400000002235171,-0.008799999952316279,1,1,1,-0.0991664528846741,0.0766864269971848,-0.0142788318917155,0.00499711185693741,0.0179165899753571,-0.0306135918945074,-0.0817664340138435,0.0649270415306091,-0.0395913496613503,0.16378815472126002,GTEX-11DYG
0.0144999995827675,-0.0059000002220273,0.009600000455975527,0.0144999995827675,0.0263000000268221,1,1,2,0.0406574048101902,0.0147090144455433,0.033504668623209,0.0135738514363766,0.0244511291384697,-0.00174517254345119,-0.0767555981874466,0.0676001161336899,0.149588122963905,0.04963244125247,GTEX-11EM3
0.00910000037401915,-0.00240000011399388,-0.12950000166893,0.014299999922513996,-0.0223999992012978,1,1,1,-0.0349511168897152,0.0062781288288533705,-0.0300671625882387,-0.126733168959618,-0.119473710656166,0.0416375882923603,-0.0238117557018995,-0.000835779763292521,0.0606861636042595,-0.0524707920849323,GTEX-11GS4
0.0140000004321337,-0.007400000002235171,-0.0127999996766448,0.00139999995008111,0.00860000029206276,1,1,2,-0.00199354044161737,-0.0405115745961666,-0.003797915764153,0.0475837849080563,0.0365266725420952,-0.0955349206924438,-0.0674866214394569,-0.0558542907238007,0.0839520916342735,0.0180380307137966,GTEX-11I78
0.0144999995827675,-0.009800000116229059,0.0154999997466803,0.00540000014007092,0.0258000008761883,0,1,1,-0.0304905418306589,0.0379903130233288,0.0107440976426005,-0.0305212214589119,-0.0780905038118362,0.037384245544672005,-0.0120083037763834,-0.0043414067476987795,0.0605696141719818,-0.0880903750658035,GTEX-11ONC
-0.0217000003904104,-0.00889999978244305,0.00939999986439943,0.0102000003680587,0.0210999995470047,1,1,1,0.0697082653641701,-0.0194412022829056,0.102526597678661,-0.0145187508314848,0.0316005423665047,-0.0668056085705757,0.0128872320055962,0.184493705630302,-0.0466880165040493,-0.0133825000375509,GTEX-11TT1
0.0140000004321337,-0.00469999993219972,0.0107000004500151,0.0208999998867512,0.0115000000223517,1,1,1,0.00777988927438855,0.0381933748722076,0.11263307929039,-0.0910387933254242,0.0443457663059235,-0.008160456083714959,-0.0891407504677773,-0.0372251607477665,0.0747892707586288,0.0608324967324734,GTEX-11UD2
0.0153999999165535,-0.008500000461935999,0.0164000000804663,-0.0035999999381601797,0.0377999991178513,1,1,2,-0.0110889971256256,0.0666820257902145,0.0314743332564831,0.0630000233650208,-0.0406359098851681,0.0680662989616394,-0.0139732547104359,0.0771655365824699,0.048236146569251986,0.00678957998752594,GTEX-11ZTS
0.0143999997526407,-0.00460000010207295,0.0131000000983477,-0.00839999970048666,0.0364999994635582,1,1,2,0.009868059307336807,-0.0482135415077209,-0.07784453779459,0.0220025461167097,0.0213600024580956,0.0279662366956472,0.0246109366416931,0.0584162101149559,0.0367971025407314,-0.0952790454030037,GTEX-11ZTT
0.0135000003501773,-0.00300000002607703,-0.0153999999165535,-0.0038999998942017603,0.0184000004082918,1,1,1,-0.0730383917689323,0.00818738527595997,0.0175421461462975,0.0594299621880054,-0.0947100296616554,0.0682264044880867,-0.061833880841732,0.00467145349830389,0.0622384622693062,-0.0779093056917191,GTEX-11ZUS
0.0148999998345971,-0.00650000013411045,0.0166999995708466,-0.00669999979436398,0.0151000004261732,0,1,1,0.029450599104166,0.0621554479002953,-0.0231858342885971,-0.0525248646736145,0.0393426716327667,0.0273682717233896,-0.0293717719614506,0.0629453063011169,-0.0002854068588931109,0.00993326585739851,GTEX-12696
-0.104900002479553,-0.0189999993890524,0.000300000014249235,0.00650000013411045,-0.00340000004507601,1,1,2,-0.00706504052504897,0.10120659321546603,-0.0268124304711819,-0.0388596244156361,0.0285710152238607,0.0266565959900618,0.0692084655165672,0.0634652376174927,0.0560501255095005,0.0470782816410065,GTEX-12WSD
