V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,SUBJID
0.0107000004500151,-0.00260000000707805,0.00039999998989515,-0.00150000001303852,0.0111999996006489,1,1,1,-0.0637889057397842,-0.05845932289958,0.06633898615837099,0.0174129661172628,-0.0141485929489136,-0.0324169360101223,-0.0263797007501125,-0.0847761929035187,0.0406160987913609,0.0527051165699959,GTEX-111CU
0.0143999997526407,-0.008100000210106371,0.0132999997586012,0.00350000010803342,0.0017999999690800899,1,1,1,0.0327027104794979,0.042836856096983005,0.0144373616203666,0.00211276556365192,0.0793030709028244,-0.0894642844796181,-0.0160101242363453,-0.0294698122888803,0.0479023158550262,0.0822666138410568,GTEX-111VG
0.0153999999165535,-0.00930000003427267,0.0107000004500151,-0.0038000000640749897,-0.0082999998703599,1,1,1,0.0464402101933956,-0.0696975961327553,-0.0382115319371223,0.0130726462230086,0.0183898992836475,0.0410370081663132,0.0620571300387383,-0.00187180156353861,-0.0165416095405817,-0.0612473972141743,GTEX-111YS
0.0138999996706843,-0.009700000286102291,0.00669999979436398,-0.0143999997526407,0.0296000000089407,1,1,2,-0.0700291767716408,-0.0368711613118649,-0.085288792848587,0.0836457312107086,0.0101462388411164,-0.0365093760192394,-0.0645267590880394,0.0286053698509932,0.0400853157043457,0.0531495325267315,GTEX-1122O
0.0144999995827675,-0.00930000003427267,0.0326999984681606,0.00559999980032444,0.0509999990463257,1,1,2,-0.0156969483941793,0.0169609244912863,0.0230850912630558,-0.0219082124531269,0.0109942927956581,-0.0233745370060205,0.0753794610500336,-0.0502387471497059,-0.0687634199857712,0.0350813493132591,GTEX-1128S
0.0109000001102686,-0.00310000008903444,-0.0767000019550323,0.0120000001043081,0.0020000000949949,1,1,1,-0.0358577743172646,0.00956376828253269,0.0849374160170555,0.0458869934082031,0.00104783580172807,-0.0239811539649963,-0.128468573093414,-0.228803798556328,0.0500780865550041,-0.198124438524246,GTEX-117YW
-0.0240000002086163,0.289700001478195,0.0132999997586012,0.111100003123283,0.0262000001966953,1,1,1,0.0432034842669964,-0.0583145990967751,0.0325838513672352,-0.00306499423459172,0.0310950707644224,-0.00441619986668229,0.0210147369652987,0.113033205270767,0.0558316297829151,-0.0255147386342287,GTEX-117YX
0.0141000002622604,-0.0082999998703599,0.00260000000707805,0.0149999996647239,0.02280000038445,1,1,2,-0.0629648119211197,-0.0345223732292652,0.00483026495203376,0.000909559486899525,-0.0339280813932419,-0.0684540495276451,-0.0222097095102072,0.046452920883894,0.0141511401161551,-0.0288812294602394,GTEX-11DXX
-0.0898000001907349,-0.0120000001043081,0.00669999979436398,0.00279999990016222,0.014299999922513996,0,1,1,-0.0562350787222385,0.0018430238123983101,-0.0807437300682068,0.0262528788298368,0.0320844799280167,0.0381283573806286,0.0013086412800476,-0.0468290224671364,0.0283881351351738,0.0614384599030018,GTEX-11DXZ
0.0144999995827675,-0.0059000002220273,0.009600000455975527,0.0144999995827675,0.0263000000268221,1,1,2,-0.0201489198952913,-0.0104682939127088,0.0338937826454639,0.0671873763203621,0.054540678858757,-0.0637077018618584,0.0145853273570538,-0.0184679105877876,0.0491742603480816,-0.0224134773015976,GTEX-11EM3
0.0135000003501773,-0.0063999998383224,-0.00410000002011657,0.0020000000949949,-0.0015999999595806,1,1,1,0.056264091283083,-0.0241005886346102,0.0557357482612133,0.0456814952194691,-0.0617243349552155,0.0302075874060392,-0.041262548416853,0.00993315130472183,-0.004021545406430961,0.0298774652183056,GTEX-11EQ9
0.0147000001743436,-0.0048000002279877715,-0.000600000028498471,0.0135000003501773,0.00289999996311963,1,1,2,0.0431742630898952,0.009803564287722107,-0.0630397573113441,-0.0394376814365387,-0.0846740826964378,-0.00807668175548315,-0.0610376112163067,-0.09255454689264303,0.108338303864002,0.014140272513032,GTEX-11GSP
0.0140000004321337,-0.007400000002235171,-0.0127999996766448,0.00139999995008111,0.00860000029206276,1,1,2,-0.0440120659768581,-0.0348141714930534,-0.0332357920706272,-0.00692842481657863,-0.0349301546812057,-0.00678565632551908,-0.000936475698836148,-0.0482534989714622,-0.0438618697226048,0.0166880395263433,GTEX-11I78
0.0148000000044703,-0.008500000461935999,0.007400000002235171,-0.0138999996706843,0.0379000008106232,1,1,1,-0.0267695263028145,0.0396381169557571,-0.0310653727501631,0.00237595476210117,-0.0723129585385323,-0.0009486875496804713,0.0517109222710133,0.00698297703638673,0.0144371828064322,0.0989470332860947,GTEX-11LCK
0.0138999996706843,-0.0031999999191612,0.0137000000104308,0.00510000018402934,-0.0403000004589558,0,1,1,0.0237734690308571,0.0289784893393517,-0.0183349829167128,-0.0291299242526293,0.0280192606151104,0.0442459546029568,-0.0445241816341877,0.0138257052749395,-0.0292987246066332,-0.0377928949892521,GTEX-11NSD
0.010499999858439002,-0.00310000008903444,-0.0637999996542931,-0.0035999999381601797,0.0273000001907349,0,1,1,0.0448984913527966,0.0774714276194572,0.00830316171050072,0.006308974698185921,0.00435869581997395,-0.0453765951097012,-0.110326856374741,-0.0541271641850471,-0.0591428428888321,-0.0142205785959959,GTEX-11O72
0.0144999995827675,-0.009800000116229059,0.0154999997466803,0.00540000014007092,0.0258000008761883,0,1,1,0.0356491543352604,0.0201742872595787,-0.0337125957012177,0.0137551492080092,0.0025523835793137602,-0.0035814442671835396,-0.028198616579175,-0.0807875096797943,0.061704833060503,0.0403484553098679,GTEX-11ONC
-0.0997999981045723,-0.0125000001862645,0.0127999996766448,0.0209999997168779,-0.00150000001303852,1,1,1,-0.0171486772596836,-0.023433156311512004,-0.0233137998729944,0.0292885731905699,0.0583394691348076,-0.0166815556585789,-0.0426523350179195,0.0315659530460835,0.113835737109184,-0.0421365611255169,GTEX-11P7K
0.0146000003442168,-0.008999999612569809,0.0157999992370605,0.0135000003501773,0.0366000011563301,1,1,2,0.0671679973602295,-0.00647546909749508,-0.0640278086066246,-0.0252725165337324,0.0335546918213367,0.0445159710943699,0.026931082829833,0.0354229211807251,-0.0328131429851055,-0.00568681769073009,GTEX-11P81
0.0140000004321337,-0.0043999999761581395,0.00820000004023314,-0.0119000002741814,0.033100001513958,1,1,1,-0.0319969616830349,-0.0141659956425428,-0.0065529569983482396,0.0578375346958637,0.116617187857628,-0.0234797615557909,-0.0135633014142513,-0.0821928232908249,-0.0100096492096782,0.0296022072434425,GTEX-11P82
-0.0217000003904104,-0.00889999978244305,0.00939999986439943,0.0102000003680587,0.0210999995470047,1,1,1,-0.0154864499345422,-0.0249940883368254,0.15114633738994598,-0.0272703543305397,0.0155832218006253,0.0257476381957531,-0.0200914479792118,-0.0596984140574932,-0.0659894794225693,0.17097268998622905,GTEX-11TT1
0.016100000590086,-0.0008999999845400449,0.0286999996751547,0.00910000037401915,-0.113600000739098,1,1,2,0.0403233952820301,-0.00313193071633577,-0.0326116867363453,-0.0399626940488815,0.0262446794658899,-0.115257062017918,0.0240982808172703,0.0220866557210684,-0.0840850993990898,-0.0552250370383263,GTEX-11TTK
0.0138999996706843,-0.00820000004023314,-0.010499999858439002,0.00230000005103648,0.000199999994947575,0,1,1,0.0399336963891983,-0.0201341863721609,-0.009312117472290993,0.0900586172938347,-0.132512018084526,0.091680534183979,-0.000574291101656854,-0.170968130230904,-0.088619276881218,0.153196960687637,GTEX-11TUW
0.0140000004321337,-0.0071999998763203595,-0.0015999999595806,-0.000699999975040555,0.012699999846518,1,1,2,-0.0183933265507221,0.0027503119781613307,-0.0335253141820431,0.0543556287884712,0.0720302760601044,-0.0256772823631763,0.0936877727508545,0.0281613487750292,0.0569020360708237,0.0950997397303581,GTEX-11VI4
0.0146000003442168,-0.00350000010803342,0.0149999996647239,0.0292000006884336,-0.105800002813339,1,1,2,0.0352079905569553,0.0105846021324396,0.00411363411694765,-0.0751716867089272,0.0092377495020628,0.00451932474970818,0.0119122825562954,-0.067676268517971,0.111042343080044,0.0344575457274914,GTEX-11ZVC
0.0148999998345971,-0.00400000018998981,0.0215000007301569,-0.012699999846518,0.0282000005245209,0,1,2,-0.0468090176582336,0.0156756490468979,-0.0763297528028488,0.094317615032196,-0.0448581799864769,0.0171876419335604,0.0419889837503433,0.0467560030519962,-0.0018141771433875,0.0659658759832382,GTEX-1211K
0.014299999922513996,-0.00400000018998981,0.0121999997645617,-0.00609999988228083,0.0132999997586012,1,1,1,-0.0144284255802631,0.0542174950242043,-0.00885112676769495,0.051199309527874,-0.0475350618362427,0.0038516658823937204,0.0450866334140301,0.0292001646012068,-0.0258750729262829,-0.0429036654531956,GTEX-12C56
0.0094999996945262,-0.0044999998062849,-0.0852999985218048,-0.000500000023748726,-0.00889999978244305,1,1,1,0.0251019615679979,0.0776818618178368,-0.0316780135035515,0.0350272655487061,0.0364899374544621,0.0471496768295765,-0.00473938789218664,-0.0596551187336445,-0.00953042414039373,-0.015039793215691996,GTEX-12KS4
0.0148000000044703,-0.00419999985024333,-0.00410000002011657,0.011400000192225,-0.007600000128149991,1,1,2,0.0413338653743267,-0.0220752954483032,0.0758485347032547,0.0365423411130905,-0.0164102073758841,-0.016620883718133,-0.00262642302550375,0.101089082658291,0.0234181266278028,0.06298144161701201,GTEX-12WSJ
0.0144999995827675,-0.00600000005215406,0.0109999999403954,-0.007499999832361941,0.0148000000044703,1,1,1,0.0461352542042732,-0.0539380684494972,-0.0154111133888364,-0.0256009455770254,0.0237309671938419,0.0295590776950121,0.0037470280658453694,0.0648023188114166,-0.0529949925839901,-0.0402650088071823,GTEX-12WSL
0.0147000001743436,-0.00839999970048666,0.0208999998867512,0.0063999998383224,0.0120999999344349,1,1,1,0.041322149336338,0.0229227617383003,-0.015396174043417,-0.044097725301980986,0.0696908086538315,-0.108193933963776,-0.00254498375579715,0.00230970396660268,0.0245284419506788,0.0405451208353043,GTEX-12ZZZ
0.00650000013411045,0.02280000038445,-0.105599999427795,0.0189999993890524,-0.0377000011503696,1,1,1,-0.0419965535402298,0.00132237270008773,-0.0117886429652572,0.00012096746650058799,-0.0619640462100506,-0.0304780881851912,0.0449881516396999,-0.0519022680819035,0.0651746019721031,-0.0231947954744101,GTEX-13111
-0.0926000028848648,-0.0147000001743436,0.0197000000625849,0.00350000010803342,0.0049000000581145295,1,1,1,-0.020685225725174,0.0277308952063322,0.00526471203193069,-0.0798510909080505,-0.0112295113503933,0.08482875674963003,-0.0459688045084476,0.0343557484447956,0.0495505295693874,0.0373994559049606,GTEX-131XE
